order_day,gl,product_family,units,ops
6/5/21,gl_fresh_perishable,Consumables,448,1835
6/6/21,gl_fresh_perishable,Consumables,405,1604
6/7/21,gl_fresh_perishable,Consumables,414,1710
6/8/21,gl_fresh_perishable,Consumables,414,1625
6/9/21,gl_fresh_perishable,Consumables,459,1889
6/10/21,gl_fresh_perishable,Consumables,529,2051
6/11/21,gl_fresh_perishable,Consumables,553,2675
6/12/21,gl_fresh_perishable,Consumables,457,2030
6/13/21,gl_fresh_perishable,Consumables,404,1784
6/14/21,gl_fresh_perishable,Consumables,159,624
6/15/21,gl_fresh_perishable,Consumables,116,451
6/16/21,gl_fresh_perishable,Consumables,340,1329
6/17/21,gl_fresh_perishable,Consumables,492,1927
6/18/21,gl_fresh_perishable,Consumables,604,2329
6/19/21,gl_fresh_perishable,Consumables,500,1912
6/20/21,gl_fresh_perishable,Consumables,402,1609
6/21/21,gl_fresh_perishable,Consumables,370,1419
6/22/21,gl_fresh_perishable,Consumables,351,1463
6/23/21,gl_fresh_perishable,Consumables,375,1548
6/24/21,gl_fresh_perishable,Consumables,461,1783
6/25/21,gl_fresh_perishable,Consumables,513,1994
6/26/21,gl_fresh_perishable,Consumables,384,1529
6/27/21,gl_fresh_perishable,Consumables,291,1232
6/28/21,gl_fresh_perishable,Consumables,292,1139
6/29/21,gl_fresh_perishable,Consumables,345,1352
6/30/21,gl_fresh_perishable,Consumables,397,1480
7/1/21,gl_fresh_perishable,Consumables,390,1613
7/2/21,gl_fresh_perishable,Consumables,459,1915
7/3/21,gl_fresh_perishable,Consumables,354,1502
7/4/21,gl_fresh_perishable,Consumables,302,1882
7/5/21,gl_fresh_perishable,Consumables,278,1205
7/6/21,gl_fresh_perishable,Consumables,315,1205
7/7/21,gl_fresh_perishable,Consumables,357,1460
7/8/21,gl_fresh_perishable,Consumables,377,1490
7/9/21,gl_fresh_perishable,Consumables,405,1732
7/10/21,gl_fresh_perishable,Consumables,331,1365
7/11/21,gl_fresh_perishable,Consumables,273,1156
7/12/21,gl_fresh_perishable,Consumables,307,1149
7/13/21,gl_fresh_perishable,Consumables,361,1730
7/14/21,gl_fresh_perishable,Consumables,359,1434
7/15/21,gl_fresh_perishable,Consumables,271,1066
7/16/21,gl_fresh_perishable,Consumables,38,148
7/17/21,gl_fresh_perishable,Consumables,102,421
7/18/21,gl_fresh_perishable,Consumables,339,1275
7/19/21,gl_fresh_perishable,Consumables,351,1400
7/20/21,gl_fresh_perishable,Consumables,376,1536
7/21/21,gl_fresh_perishable,Consumables,414,1637
7/22/21,gl_fresh_perishable,Consumables,365,1544
7/23/21,gl_fresh_perishable,Consumables,171,660
7/24/20,gl_fresh_prepared,Consumables,10,50
7/25/20,gl_fresh_prepared,Consumables,15,70
7/26/20,gl_fresh_prepared,Consumables,12,61
7/27/20,gl_fresh_prepared,Consumables,12,55
7/28/20,gl_fresh_prepared,Consumables,12,56
7/29/20,gl_fresh_prepared,Consumables,12,60
7/30/20,gl_fresh_prepared,Consumables,14,70
7/31/20,gl_fresh_prepared,Consumables,16,82
8/1/20,gl_fresh_prepared,Consumables,12,60
8/2/20,gl_fresh_prepared,Consumables,11,55
8/3/20,gl_fresh_prepared,Consumables,12,60
8/4/20,gl_fresh_prepared,Consumables,12,61
8/5/20,gl_fresh_prepared,Consumables,14,67
8/6/20,gl_fresh_prepared,Consumables,15,73
8/7/20,gl_fresh_prepared,Consumables,16,77
8/8/20,gl_fresh_prepared,Consumables,16,73
8/9/20,gl_fresh_prepared,Consumables,13,58
8/10/20,gl_fresh_prepared,Consumables,12,57
8/11/20,gl_fresh_prepared,Consumables,14,60
8/12/20,gl_fresh_prepared,Consumables,13,60
8/13/20,gl_fresh_prepared,Consumables,17,81
8/14/20,gl_fresh_prepared,Consumables,21,98
8/15/20,gl_fresh_prepared,Consumables,16,68
8/16/20,gl_fresh_prepared,Consumables,13,60
8/17/20,gl_fresh_prepared,Consumables,13,62
8/18/20,gl_fresh_prepared,Consumables,14,61
8/19/20,gl_fresh_prepared,Consumables,15,71
8/20/20,gl_fresh_prepared,Consumables,18,78
8/21/20,gl_fresh_prepared,Consumables,18,82
8/22/20,gl_fresh_prepared,Consumables,13,64
8/23/20,gl_fresh_prepared,Consumables,13,62
8/24/20,gl_fresh_prepared,Consumables,12,56
8/25/20,gl_fresh_prepared,Consumables,16,72
8/26/20,gl_fresh_prepared,Consumables,16,76
8/27/20,gl_fresh_prepared,Consumables,17,72
8/28/20,gl_fresh_prepared,Consumables,16,72
8/29/20,gl_fresh_prepared,Consumables,15,72
8/30/20,gl_fresh_prepared,Consumables,14,68
8/31/20,gl_fresh_prepared,Consumables,15,65
9/1/20,gl_fresh_prepared,Consumables,17,76
9/2/20,gl_fresh_prepared,Consumables,17,78
9/3/20,gl_fresh_prepared,Consumables,19,92
9/4/20,gl_fresh_prepared,Consumables,20,94
9/5/20,gl_fresh_prepared,Consumables,15,71
9/6/20,gl_fresh_prepared,Consumables,12,54
9/7/20,gl_fresh_prepared,Consumables,16,76
9/8/20,gl_fresh_prepared,Consumables,15,72
9/9/20,gl_fresh_prepared,Consumables,17,74
9/10/20,gl_fresh_prepared,Consumables,20,85
9/11/20,gl_fresh_prepared,Consumables,20,94
9/12/20,gl_fresh_prepared,Consumables,19,84
9/13/20,gl_fresh_prepared,Consumables,15,75
9/14/20,gl_fresh_prepared,Consumables,16,73
9/15/20,gl_fresh_prepared,Consumables,16,75
9/16/20,gl_fresh_prepared,Consumables,15,72
9/17/20,gl_fresh_prepared,Consumables,20,92
9/18/20,gl_fresh_prepared,Consumables,23,110
9/19/20,gl_fresh_prepared,Consumables,19,81
9/20/20,gl_fresh_prepared,Consumables,15,67
9/21/20,gl_fresh_prepared,Consumables,16,77
9/22/20,gl_fresh_prepared,Consumables,17,77
9/23/20,gl_fresh_prepared,Consumables,16,73
9/24/20,gl_fresh_prepared,Consumables,21,90
9/25/20,gl_fresh_prepared,Consumables,22,106
9/26/20,gl_fresh_prepared,Consumables,18,75
9/27/20,gl_fresh_prepared,Consumables,15,69
9/28/20,gl_fresh_prepared,Consumables,14,64
9/29/20,gl_fresh_prepared,Consumables,15,69
9/30/20,gl_fresh_prepared,Consumables,18,82
10/1/20,gl_fresh_prepared,Consumables,22,95
10/2/20,gl_fresh_prepared,Consumables,17,84
10/3/20,gl_fresh_prepared,Consumables,11,52
10/4/20,gl_fresh_prepared,Consumables,12,61
10/5/20,gl_fresh_prepared,Consumables,16,84
10/6/20,gl_fresh_prepared,Consumables,17,77
10/7/20,gl_fresh_prepared,Consumables,16,80
10/8/20,gl_fresh_prepared,Consumables,21,107
10/9/20,gl_fresh_prepared,Consumables,24,112
10/10/20,gl_fresh_prepared,Consumables,18,84
10/11/20,gl_fresh_prepared,Consumables,13,62
10/12/20,gl_fresh_prepared,Consumables,15,80
10/13/20,gl_fresh_prepared,Consumables,17,86
10/14/20,gl_fresh_prepared,Consumables,20,92
10/15/20,gl_fresh_prepared,Consumables,19,98
10/16/20,gl_fresh_prepared,Consumables,24,126
10/17/20,gl_fresh_prepared,Consumables,19,91
10/18/20,gl_fresh_prepared,Consumables,16,79
10/19/20,gl_fresh_prepared,Consumables,14,77
10/20/20,gl_fresh_prepared,Consumables,17,88
10/21/20,gl_fresh_prepared,Consumables,19,96
10/22/20,gl_fresh_prepared,Consumables,21,100
10/23/20,gl_fresh_prepared,Consumables,24,117
10/24/20,gl_fresh_prepared,Consumables,18,90
10/25/20,gl_fresh_prepared,Consumables,15,78
10/26/20,gl_fresh_prepared,Consumables,15,83
10/27/20,gl_fresh_prepared,Consumables,17,89
10/28/20,gl_fresh_prepared,Consumables,19,87
10/29/20,gl_fresh_prepared,Consumables,18,90
10/30/20,gl_fresh_prepared,Consumables,20,108
10/31/20,gl_fresh_prepared,Consumables,17,83
11/1/20,gl_fresh_prepared,Consumables,13,66
11/2/20,gl_fresh_prepared,Consumables,14,76
11/3/20,gl_fresh_prepared,Consumables,15,79
11/4/20,gl_fresh_prepared,Consumables,16,79
11/5/20,gl_fresh_prepared,Consumables,15,74
11/6/20,gl_fresh_prepared,Consumables,18,91
11/7/20,gl_fresh_prepared,Consumables,18,89
11/8/20,gl_fresh_prepared,Consumables,15,81
11/9/20,gl_fresh_prepared,Consumables,16,83
11/10/20,gl_fresh_prepared,Consumables,16,82
11/11/20,gl_fresh_prepared,Consumables,18,91
11/12/20,gl_fresh_prepared,Consumables,21,106
11/13/20,gl_fresh_prepared,Consumables,23,107
11/14/20,gl_fresh_prepared,Consumables,19,95
11/15/20,gl_fresh_prepared,Consumables,16,83
11/16/20,gl_fresh_prepared,Consumables,15,84
11/17/20,gl_fresh_prepared,Consumables,17,85
11/18/20,gl_fresh_prepared,Consumables,18,87
11/19/20,gl_fresh_prepared,Consumables,22,109
11/20/20,gl_fresh_prepared,Consumables,26,130
11/21/20,gl_fresh_prepared,Consumables,21,104
11/22/20,gl_fresh_prepared,Consumables,17,82
11/23/20,gl_fresh_prepared,Consumables,15,80
11/24/20,gl_fresh_prepared,Consumables,17,82
11/25/20,gl_fresh_prepared,Consumables,18,85
11/26/20,gl_fresh_prepared,Consumables,21,100
11/27/20,gl_fresh_prepared,Consumables,24,126
11/28/20,gl_fresh_prepared,Consumables,18,93
11/29/20,gl_fresh_prepared,Consumables,16,79
11/30/20,gl_fresh_prepared,Consumables,18,89
12/1/20,gl_fresh_prepared,Consumables,17,91
12/2/20,gl_fresh_prepared,Consumables,18,89
12/3/20,gl_fresh_prepared,Consumables,21,105
12/4/20,gl_fresh_prepared,Consumables,20,109
12/5/20,gl_fresh_prepared,Consumables,20,96
12/6/20,gl_fresh_prepared,Consumables,16,83
12/7/20,gl_fresh_prepared,Consumables,14,75
12/8/20,gl_fresh_prepared,Consumables,15,79
12/9/20,gl_fresh_prepared,Consumables,18,85
12/10/20,gl_fresh_prepared,Consumables,20,99
12/11/20,gl_fresh_prepared,Consumables,23,108
12/12/20,gl_fresh_prepared,Consumables,19,89
12/13/20,gl_fresh_prepared,Consumables,16,74
12/14/20,gl_fresh_prepared,Consumables,14,67
12/15/20,gl_fresh_prepared,Consumables,15,76
12/16/20,gl_fresh_prepared,Consumables,16,75
12/17/20,gl_fresh_prepared,Consumables,15,71
12/18/20,gl_fresh_prepared,Consumables,16,76
12/19/20,gl_fresh_prepared,Consumables,21,105
12/20/20,gl_fresh_prepared,Consumables,18,87
12/21/20,gl_fresh_prepared,Consumables,17,82
12/22/20,gl_fresh_prepared,Consumables,17,85
12/23/20,gl_fresh_prepared,Consumables,17,80
12/24/20,gl_fresh_prepared,Consumables,21,94
12/25/20,gl_fresh_prepared,Consumables,25,117
12/26/20,gl_fresh_prepared,Consumables,20,98
12/27/20,gl_fresh_prepared,Consumables,17,80
12/28/20,gl_fresh_prepared,Consumables,15,74
12/29/20,gl_fresh_prepared,Consumables,17,82
12/30/20,gl_fresh_prepared,Consumables,16,76
12/31/20,gl_fresh_prepared,Consumables,21,94
1/1/21,gl_fresh_prepared,Consumables,23,114
1/2/21,gl_fresh_prepared,Consumables,19,100
1/3/21,gl_fresh_prepared,Consumables,16,82
1/4/21,gl_fresh_prepared,Consumables,15,75
1/5/21,gl_fresh_prepared,Consumables,18,85
1/6/21,gl_fresh_prepared,Consumables,22,100
1/7/21,gl_fresh_prepared,Consumables,23,102
1/8/21,gl_fresh_prepared,Consumables,23,110
1/9/21,gl_fresh_prepared,Consumables,22,111
1/10/21,gl_fresh_prepared,Consumables,18,85
1/11/21,gl_fresh_prepared,Consumables,18,88
1/12/21,gl_fresh_prepared,Consumables,18,81
1/13/21,gl_fresh_prepared,Consumables,20,90
1/14/21,gl_fresh_prepared,Consumables,21,102
1/15/21,gl_fresh_prepared,Consumables,22,112
1/16/21,gl_fresh_prepared,Consumables,20,102
1/17/21,gl_fresh_prepared,Consumables,17,88
1/18/21,gl_fresh_prepared,Consumables,14,71
1/19/21,gl_fresh_prepared,Consumables,16,77
1/20/21,gl_fresh_prepared,Consumables,18,85
1/21/21,gl_fresh_prepared,Consumables,16,85
1/22/21,gl_fresh_prepared,Consumables,16,82
1/23/21,gl_fresh_prepared,Consumables,13,62
1/24/21,gl_fresh_prepared,Consumables,13,67
1/25/21,gl_fresh_prepared,Consumables,19,85
1/26/21,gl_fresh_prepared,Consumables,18,94
1/27/21,gl_fresh_prepared,Consumables,21,101
1/28/21,gl_fresh_prepared,Consumables,22,108
1/29/21,gl_fresh_prepared,Consumables,26,120
1/30/21,gl_fresh_prepared,Consumables,21,105
1/31/21,gl_fresh_prepared,Consumables,19,101
2/1/21,gl_fresh_prepared,Consumables,19,89
2/2/21,gl_fresh_prepared,Consumables,19,92
2/3/21,gl_fresh_prepared,Consumables,21,113
2/4/21,gl_fresh_prepared,Consumables,22,114
2/5/21,gl_fresh_prepared,Consumables,27,129
2/6/21,gl_fresh_prepared,Consumables,23,123
2/7/21,gl_fresh_prepared,Consumables,20,114
2/8/21,gl_fresh_prepared,Consumables,19,100
2/9/21,gl_fresh_prepared,Consumables,21,105
2/10/21,gl_fresh_prepared,Consumables,23,111
2/11/21,gl_fresh_prepared,Consumables,24,119
2/12/21,gl_fresh_prepared,Consumables,28,144
2/13/21,gl_fresh_prepared,Consumables,23,122
2/14/21,gl_fresh_prepared,Consumables,19,97
2/15/21,gl_fresh_prepared,Consumables,20,96
2/16/21,gl_fresh_prepared,Consumables,22,101
2/17/21,gl_fresh_prepared,Consumables,23,115
2/18/21,gl_fresh_prepared,Consumables,24,128
2/19/21,gl_fresh_prepared,Consumables,28,139
2/20/21,gl_fresh_prepared,Consumables,24,132
2/21/21,gl_fresh_prepared,Consumables,21,110
2/22/21,gl_fresh_prepared,Consumables,21,107
2/23/21,gl_fresh_prepared,Consumables,22,114
2/24/21,gl_fresh_prepared,Consumables,23,120
2/25/21,gl_fresh_prepared,Consumables,24,129
2/26/21,gl_fresh_prepared,Consumables,28,140
2/27/21,gl_fresh_prepared,Consumables,23,122
2/28/21,gl_fresh_prepared,Consumables,24,115
3/1/21,gl_fresh_prepared,Consumables,20,94
3/2/21,gl_fresh_prepared,Consumables,21,109
3/3/21,gl_fresh_prepared,Consumables,23,104
3/4/21,gl_fresh_prepared,Consumables,26,121
3/5/21,gl_fresh_prepared,Consumables,26,132
3/6/21,gl_fresh_prepared,Consumables,26,128
3/7/21,gl_fresh_prepared,Consumables,22,105
3/8/21,gl_fresh_prepared,Consumables,20,105
3/9/21,gl_fresh_prepared,Consumables,21,104
3/10/21,gl_fresh_prepared,Consumables,23,111
3/11/21,gl_fresh_prepared,Consumables,25,126
3/12/21,gl_fresh_prepared,Consumables,26,130
3/13/21,gl_fresh_prepared,Consumables,20,102
3/14/21,gl_fresh_prepared,Consumables,22,106
3/15/21,gl_fresh_prepared,Consumables,19,95
3/16/21,gl_fresh_prepared,Consumables,21,102
3/17/21,gl_fresh_prepared,Consumables,23,114
3/18/21,gl_fresh_prepared,Consumables,29,138
3/19/21,gl_fresh_prepared,Consumables,35,172
3/20/21,gl_fresh_prepared,Consumables,29,145
3/21/21,gl_fresh_prepared,Consumables,22,108
3/22/21,gl_fresh_prepared,Consumables,20,107
3/23/21,gl_fresh_prepared,Consumables,25,116
3/24/21,gl_fresh_prepared,Consumables,24,119
3/25/21,gl_fresh_prepared,Consumables,27,128
3/26/21,gl_fresh_prepared,Consumables,27,124
3/27/21,gl_fresh_prepared,Consumables,40,151
3/28/21,gl_fresh_prepared,Consumables,36,127
3/29/21,gl_fresh_prepared,Consumables,30,116
3/30/21,gl_fresh_prepared,Consumables,26,110
3/31/21,gl_fresh_prepared,Consumables,28,122
4/1/21,gl_fresh_prepared,Consumables,32,156
4/2/21,gl_fresh_prepared,Consumables,33,166
4/3/21,gl_fresh_prepared,Consumables,25,126
4/4/21,gl_fresh_prepared,Consumables,22,118
4/5/21,gl_fresh_prepared,Consumables,20,104
4/6/21,gl_fresh_prepared,Consumables,20,103
4/7/21,gl_fresh_prepared,Consumables,19,105
4/8/21,gl_fresh_prepared,Consumables,21,117
4/9/21,gl_fresh_prepared,Consumables,28,151
4/10/21,gl_fresh_prepared,Consumables,26,139
4/11/21,gl_fresh_prepared,Consumables,23,117
4/12/21,gl_fresh_prepared,Consumables,23,116
4/13/21,gl_fresh_prepared,Consumables,25,127
4/14/21,gl_fresh_prepared,Consumables,27,136
4/15/21,gl_fresh_prepared,Consumables,32,167
4/16/21,gl_fresh_prepared,Consumables,39,189
4/17/21,gl_fresh_prepared,Consumables,28,145
4/18/21,gl_fresh_prepared,Consumables,22,114
4/19/21,gl_fresh_prepared,Consumables,22,106
4/20/21,gl_fresh_prepared,Consumables,25,123
4/21/21,gl_fresh_prepared,Consumables,27,135
4/22/21,gl_fresh_prepared,Consumables,35,160
4/23/21,gl_fresh_prepared,Consumables,39,195
4/24/21,gl_fresh_prepared,Consumables,28,135
4/25/21,gl_fresh_prepared,Consumables,23,108
4/26/21,gl_fresh_prepared,Consumables,22,109
4/27/21,gl_fresh_prepared,Consumables,22,107
4/28/21,gl_fresh_prepared,Consumables,23,124
4/29/21,gl_fresh_prepared,Consumables,30,150
4/30/21,gl_fresh_prepared,Consumables,36,187
5/1/21,gl_fresh_prepared,Consumables,30,142
5/2/21,gl_fresh_prepared,Consumables,22,122
5/3/21,gl_fresh_prepared,Consumables,22,111
5/4/21,gl_fresh_prepared,Consumables,22,115
5/5/21,gl_fresh_prepared,Consumables,26,123
5/6/21,gl_fresh_prepared,Consumables,33,150
5/7/21,gl_fresh_prepared,Consumables,38,175
5/8/21,gl_fresh_prepared,Consumables,26,130
5/9/21,gl_fresh_prepared,Consumables,22,121
5/10/21,gl_fresh_prepared,Consumables,23,104
5/11/21,gl_fresh_prepared,Consumables,23,111
5/12/21,gl_fresh_prepared,Consumables,25,134
5/13/21,gl_fresh_prepared,Consumables,32,160
5/14/21,gl_fresh_prepared,Consumables,36,190
5/15/21,gl_fresh_prepared,Consumables,30,144
5/16/21,gl_fresh_prepared,Consumables,22,119
5/17/21,gl_fresh_prepared,Consumables,23,115
5/18/21,gl_fresh_prepared,Consumables,22,120
5/19/21,gl_fresh_prepared,Consumables,25,118
5/20/21,gl_fresh_prepared,Consumables,28,142
5/21/21,gl_fresh_prepared,Consumables,34,177
5/22/21,gl_fresh_prepared,Consumables,25,134
5/23/21,gl_fresh_prepared,Consumables,17,90
5/24/21,gl_fresh_prepared,Consumables,22,124
5/25/21,gl_fresh_prepared,Consumables,24,127
5/26/21,gl_fresh_prepared,Consumables,26,138
5/27/21,gl_fresh_prepared,Consumables,36,167
5/28/21,gl_fresh_prepared,Consumables,38,199
5/29/21,gl_fresh_prepared,Consumables,28,143
5/30/21,gl_fresh_prepared,Consumables,20,107
5/31/21,gl_fresh_prepared,Consumables,19,104
6/1/21,gl_fresh_prepared,Consumables,21,113
6/2/21,gl_fresh_prepared,Consumables,23,121
6/3/21,gl_fresh_prepared,Consumables,29,157
6/4/21,gl_fresh_prepared,Consumables,31,183
6/5/21,gl_fresh_prepared,Consumables,24,129
6/6/21,gl_fresh_prepared,Consumables,18,108
6/7/21,gl_fresh_prepared,Consumables,20,114
6/8/21,gl_fresh_prepared,Consumables,19,115
6/9/21,gl_fresh_prepared,Consumables,20,118
6/10/21,gl_fresh_prepared,Consumables,21,128
6/11/21,gl_fresh_prepared,Consumables,25,146
6/12/21,gl_fresh_prepared,Consumables,19,124
6/13/21,gl_fresh_prepared,Consumables,15,101
6/14/21,gl_fresh_prepared,Consumables,7,41
6/15/21,gl_fresh_prepared,Consumables,5,24
6/16/21,gl_fresh_prepared,Consumables,15,77
6/17/21,gl_fresh_prepared,Consumables,23,118
6/18/21,gl_fresh_prepared,Consumables,32,171
6/19/21,gl_fresh_prepared,Consumables,24,128
6/20/21,gl_fresh_prepared,Consumables,20,106
6/21/21,gl_fresh_prepared,Consumables,16,83
6/22/21,gl_fresh_prepared,Consumables,15,80
6/23/21,gl_fresh_prepared,Consumables,19,93
6/24/21,gl_fresh_prepared,Consumables,22,121
6/25/21,gl_fresh_prepared,Consumables,25,132
6/26/21,gl_fresh_prepared,Consumables,18,99
6/27/21,gl_fresh_prepared,Consumables,14,72
6/28/21,gl_fresh_prepared,Consumables,13,64
6/29/21,gl_fresh_prepared,Consumables,15,71
6/30/21,gl_fresh_prepared,Consumables,17,87
7/1/21,gl_fresh_prepared,Consumables,21,106
7/2/21,gl_fresh_prepared,Consumables,25,130
7/3/21,gl_fresh_prepared,Consumables,16,90
7/4/21,gl_fresh_prepared,Consumables,12,66
7/5/21,gl_fresh_prepared,Consumables,12,62
7/6/21,gl_fresh_prepared,Consumables,13,71
7/7/21,gl_fresh_prepared,Consumables,15,70
7/8/21,gl_fresh_prepared,Consumables,19,95
7/9/21,gl_fresh_prepared,Consumables,21,115
7/10/21,gl_fresh_prepared,Consumables,14,75
7/11/21,gl_fresh_prepared,Consumables,11,54
7/12/21,gl_fresh_prepared,Consumables,11,59
7/13/21,gl_fresh_prepared,Consumables,11,58
7/14/21,gl_fresh_prepared,Consumables,12,63
7/15/21,gl_fresh_prepared,Consumables,9,50
7/16/21,gl_fresh_prepared,Consumables,2,8
7/17/21,gl_fresh_prepared,Consumables,4,19
7/18/21,gl_fresh_prepared,Consumables,13,73
7/19/21,gl_fresh_prepared,Consumables,14,79
7/20/21,gl_fresh_prepared,Consumables,14,81
7/21/21,gl_fresh_prepared,Consumables,16,87
7/22/21,gl_fresh_prepared,Consumables,15,81
7/23/21,gl_fresh_prepared,Consumables,7,38
7/24/20,gl_fresh_produce,Consumables,158,403
7/25/20,gl_fresh_produce,Consumables,206,526
7/26/20,gl_fresh_produce,Consumables,196,417
7/27/20,gl_fresh_produce,Consumables,181,428
7/28/20,gl_fresh_produce,Consumables,171,439
7/29/20,gl_fresh_produce,Consumables,187,432
7/30/20,gl_fresh_produce,Consumables,202,506
7/31/20,gl_fresh_produce,Consumables,255,598
8/1/20,gl_fresh_produce,Consumables,186,438
8/2/20,gl_fresh_produce,Consumables,182,388
8/3/20,gl_fresh_produce,Consumables,174,404
8/4/20,gl_fresh_produce,Consumables,196,455
8/5/20,gl_fresh_produce,Consumables,206,482
8/6/20,gl_fresh_produce,Consumables,210,490
8/7/20,gl_fresh_produce,Consumables,223,553
8/8/20,gl_fresh_produce,Consumables,201,495
8/9/20,gl_fresh_produce,Consumables,186,424
8/10/20,gl_fresh_produce,Consumables,187,441
8/11/20,gl_fresh_produce,Consumables,195,437
8/12/20,gl_fresh_produce,Consumables,205,458
8/13/20,gl_fresh_produce,Consumables,207,487
8/14/20,gl_fresh_produce,Consumables,286,666
8/15/20,gl_fresh_produce,Consumables,198,466
8/16/20,gl_fresh_produce,Consumables,175,439
8/17/20,gl_fresh_produce,Consumables,174,426
8/18/20,gl_fresh_produce,Consumables,189,459
8/19/20,gl_fresh_produce,Consumables,222,474
8/20/20,gl_fresh_produce,Consumables,224,537
8/21/20,gl_fresh_produce,Consumables,272,619
8/22/20,gl_fresh_produce,Consumables,196,470
8/23/20,gl_fresh_produce,Consumables,192,460
8/24/20,gl_fresh_produce,Consumables,185,430
8/25/20,gl_fresh_produce,Consumables,218,519
8/26/20,gl_fresh_produce,Consumables,234,526
8/27/20,gl_fresh_produce,Consumables,216,496
8/28/20,gl_fresh_produce,Consumables,225,494
8/29/20,gl_fresh_produce,Consumables,205,488
8/30/20,gl_fresh_produce,Consumables,188,436
8/31/20,gl_fresh_produce,Consumables,186,437
9/1/20,gl_fresh_produce,Consumables,215,473
9/2/20,gl_fresh_produce,Consumables,214,482
9/3/20,gl_fresh_produce,Consumables,235,543
9/4/20,gl_fresh_produce,Consumables,272,618
9/5/20,gl_fresh_produce,Consumables,195,406
9/6/20,gl_fresh_produce,Consumables,143,310
9/7/20,gl_fresh_produce,Consumables,202,435
9/8/20,gl_fresh_produce,Consumables,210,448
9/9/20,gl_fresh_produce,Consumables,217,505
